Descripcion,Valor
Ingresos totales,195187000.0
Gastos de interés,1446000.0
Valor neto total de otros gastos/ingresos,137243000.0
Ingreso antes de impuestos,5513000.0
Impuesto a las ganancias,141000.0
Ingreso de operaciones continuas,5372000.0
Ingresos netos,5164000.0
Ingreso neto disponible para accionistas comunes,5164000.0
EPS básicas,17.57
BPA diluido,17.39
Promedio de acciones básicas,293892.0
Promedio de acciones diluidas,296882.0
